COD. DEP.,DEPARTAMENTO,COD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,ANO,PERIODO,AREA SEMBRADA (ha),AREA COSECHADA (Ha),PRODUCCION (t),RENDIMIENTO (t/ha),DESEMPENO (Ha cos/Ha sem),ESTADO DEL CUTIVO,CICLO DE CULTIVO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,107.0,105.0,119,1.14,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,92.0,83.0,59,0.72,0.90,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,75.0,69.0,71,1.3,0.92,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,70.0,70.0,84,1.2,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,60.0,60.0,90,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,57.0,55.0,46,0.85,0.96,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,55.0,53.0,39,0.74,0.96,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,45.0,45.0,90,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,43.0,38.0,60,1.58,0.88,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,42.0,42.0,14,0.34,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,39.0,37.0,33,0.9,0.94,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,35.0,35.0,26,0.75,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,30.0,20.0,20,1.0,0.66,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,18.0,17.0,14,0.88,0.94,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,16.0,16.0,11,0.7,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,15.0,15.0,15,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,15.0,15.0,6,0.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,15.0,15.0,16,1.1,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,12.0,12.0,12,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,12.0,12.0,9,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,10.0,10.0,10,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,10.0,10.0,7,0.76,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,10.0,10.0,6,0.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,10.0,10.0,9,0.9,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,6.0,6.0,15,2.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,5.0,5.0,3,0.7,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,5.0,5.0,4,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,4.0,3.0,2,0.8,0.75,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,LEGUMINOSAS,FRIJOL,FRIJOL,201,2010B,3.0,2.0,2,1.0,0.66,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,142.0,142.0,113,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,130.0,65.0,72,1.11,0.5,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,117.0,109.0,43,0.4,0.93,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,100.0,100.0,165,1.65,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,99.0,78.0,56,0.73,0.78,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,95.0,85.0,85,1.0,0.89,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,85.0,85.0,128,1.51,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,75.0,70.0,76,1.9,0.93,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,65.0,54.0,43,0.8,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,48.0,48.0,15,0.33,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,40.0,40.0,106,2.65,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,40.0,31.0,47,1.52,0.77,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,35.0,32.0,32,1.0,0.91,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,35.0,34.0,68,2.0,0.97,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,35.0,35.0,26,0.75,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,30.0,30.0,38,1.27,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,30.0,25.0,30,1.2,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,25.0,25.0,16,0.64,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,24.0,17.0,6,0.41,0.70,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,22.0,12.0,6,0.5,0.54,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,21.0,19.0,34,1.82,0.90,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,18.0,18.0,18,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,12.0,10.0,10,1.0,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,12.0,10.0,9,0.9,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,12.0,10.0,10,1.2,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,12.0,12.0,9,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,11.0,11.0,5,0.46,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,11.0,11.0,11,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,10.0,10.0,7,0.76,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,9.0,9.0,8,0.89,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,6.0,4.0,3,0.88,0.66,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,6.0,6.0,4,0.83,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,5.0,5.0,4,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,4.0,4.0,3,0.75,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,4.0,2.0,2,1.0,0.5,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,3.0,2.0,3,1.5,0.66,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,2.0,2.0,1,0.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011A,1.0,1.0,1,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,185.0,180.0,198,1.1,0.97,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,145.0,145.0,116,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,100.0,100.0,165,1.65,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,97.0,93.0,37,0.4,0.95,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,97.0,87.0,62,0.72,0.89,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,85.0,81.0,89,1.1,0.95,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,60.0,60.0,90,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,58.0,54.0,37,0.7,0.93,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,52.0,52.0,18,0.35,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,45.0,45.0,90,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,43.0,43.0,43,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,37.0,37.0,15,0.41,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,35.0,35.0,26,0.75,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,31.0,31.0,25,0.81,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,30.0,25.0,30,1.2,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,20.0,20.0,16,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,20.0,14.0,8,0.64,0.7,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,20.0,20.0,17,0.85,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,20.0,16.0,24,1.5,0.8,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,18.0,14.0,13,0.93,0.77,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,17.0,12.0,9,0.83,0.70,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,15.0,10.0,10,1.0,0.66,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,15.0,14.0,2,0.21,0.93,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,12.0,12.0,9,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,11.0,11.0,9,0.82,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,10.0,10.0,7,0.76,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,10.0,10.0,10,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,8.0,7.0,3,0.57,0.87,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,7.0,5.0,5,1.0,0.71,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,5.0,5.0,4,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,5.0,5.0,10,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,4.0,4.0,10,2.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,4.0,4.0,3,0.75,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,3.0,3.0,6,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,3.0,2.0,2,1.0,0.66,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,2.0,2.0,2,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,1.0,1.0,1,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,142.0,142.0,113,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,130.0,65.0,72,1.11,0.5,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,95.0,85.0,85,1.0,0.89,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,93.0,85.0,62,0.74,0.91,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,90.0,90.0,119,1.33,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,85.0,85.0,127,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,80.0,80.0,138,1.73,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,67.0,65.0,53,0.82,0.97,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,61.0,61.0,91,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,57.0,51.0,52,1.2,0.89,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,46.0,36.0,45,1.25,0.78,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,40.0,39.0,35,0.9,0.97,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,35.0,20.0,20,1.0,0.57,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,34.0,22.0,25,1.18,0.64,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,27.0,27.0,68,2.52,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,25.0,21.0,11,0.57,0.84,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,21.0,19.0,34,1.79,0.90,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,20.0,20.0,10,0.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,20.0,18.0,36,2.0,0.9,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,14.0,13.0,13,1.0,0.92,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,12.0,12.0,18,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,12.0,12.0,9,0.77,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,11.0,11.0,11,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,9.0,9.0,8,0.9,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,8.0,8.0,8,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,7.0,7.0,7,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,7.0,7.0,5,0.76,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,6.0,6.0,4,0.83,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,5.0,5.0,4,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,4.0,4.0,3,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,4.0,4.0,1,0.34,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,4.0,4.0,3,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,3.0,3.0,2,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,2.0,2.0,5,2.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,185.0,180.0,198,1.1,0.97,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,145.0,145.0,116,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,90.0,89.0,64,0.72,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,85.0,81.0,89,1.1,0.95,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,80.0,80.0,144,1.81,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,60.0,60.0,90,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,54.0,54.0,135,2.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,47.0,41.0,41,1.2,0.87,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,44.0,44.0,35,0.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,38.0,37.0,33,0.9,0.97,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,34.0,28.0,36,1.29,0.82,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,32.0,28.0,33,1.21,0.87,GRANO SECO,TRANSITORIO
